Gordon St. @ Arkell Rd.,43.5137901,-80.19987490000001
Gordon St. @ Edinburgh Rd. S.,43.51667020000001,-80.20311740000001
Gordon St. @ Edinburgh Rd. S.,43.516338299999994,-80.2033386
Gordon St. @ Kortright Rd. E.,43.522445700000006,-80.2131119
Gordon St. @ Stone Rd.,43.527179700000005,-80.22592159999999
785 York Rd. @ Cityview Dr.,43.5588226,-80.2142868
Elizabeth St. @ Victoria Rd. S.,43.5553131,-80.22933959999999
Elizabeth St. @ Stevenson St. S.,43.55272670000001,-80.23526
Elizabeth St. @ Stevenson St. S.,43.5534325,-80.2346191
Elizabeth St. @ Beaumont Cr.,43.5560417,-80.2197418
Elizabeth St. @ Beaumont Cr.,43.5557289,-80.21992490000001
Yonge St. @ Greenfield Ave.,43.7631454,-79.4112015
Yonge St. @ Finch Ave.,43.7804375,-79.4156036
Yonge St. @ Empress Ave.,43.769180299999995,-79.41265870000001
Yonge St. @ William Carson Cr.,43.7471085,-79.4072647
Yonge St. @ Norton Ave.,43.7721901,-79.41342159999999
Yonge St. @ Ellerslie Ave.,43.7724152,-79.4139328
Yonge St. @ Elmwood Ave.,43.7664719,-79.4120407
Yonge St. @ Madawaska Ave.,43.7941246,-79.41896820000001
Yonge St. @ Kempford Blvd.,43.777153000000006,-79.4150925
Yonge St. @ Northtown Way,43.7753067,-79.4142609
Yonge St. @ Glendora Ave.,43.7586899,-79.41004179999999
Yonge St. @ Florence Ave.,43.7582703,-79.41023249999999
Yonge St. @ Drewry Ave.,43.7871094,-79.41750340000002
Yonge St. @ Cummer Ave.,43.787567100000004,-79.4172745
Yonge St. @ Churchill Ave.,43.774173700000006,-79.4143219
Yonge St. @ Big Bay Point Rd.,44.3565178,-79.64701840000001
Wellington St. E. @ First Commerce Dr.,44.0118065,-79.4146194
Wellington St. E. @ First Commerce Dr.,44.0122299,-79.4139557
Yonge St. @ Glenn Ave.,44.3280373,-79.62020109999999
Yonge St. @ Meadowland St.,44.2575531,-79.6023865
Yonge St. @ Madelaine Dr.,44.35469439999999,-79.64186099999999
Yonge St. @ Lynn St.,44.3294563,-79.6208115
Yonge St. @ Lynn St.,44.3300591,-79.6207199
Yonge St. @ Little Ave.,44.3664589,-79.6624603
Yonge St. @ Innisfil Beach Rd.,44.2993431,-79.61347959999999
Yonge St. @ Esther Dr.,44.352813700000006,-79.63657380000001
Yonge St. @ Esther Dr.,44.352741200000004,-79.6358337
Yonge St. @ Country Ln.,44.3517113,-79.63351440000001
Yonge St. @ Country Ln.,44.351676899999994,-79.6328354
Yonge St. @ Big Bay Point Rd.,44.356678,-79.6467361
Yonge St. @ Innisfil Beach Rd.,44.29954910000001,-79.6132584
Yonge St. @ Ashford Dr.,44.3546104,-79.6410599
Hwy. 11 @ Meadowland St.,44.2579079,-79.6026535
Burton Ave. @ Bayview Dr.,44.37114329999999,-79.6843719
Winston Churchill Blvd. @ Vanderbilt Rd.,43.5848999,-79.76679990000001
Winston Churchill Blvd. @ Derry Rd. W.,43.5865669,-79.7686844
Derry Rd. W. @ Winston Churchill Blvd.,43.587722799999995,-79.7712631
Main St. N. @ Bovaird Dr. W.,43.7049713,-79.7861862
Steeles Ave. E. @ First Gulf Blvd.,43.6811714,-79.7163315
Erin Mills Pkwy. @ Vista Blvd.,43.573600799999994,-79.7274475
Main St. N. @ Williams Pkwy.,43.6986389,-79.77683259999999
Hurontario St. @ Sandalwood Pkwy. E.,43.7181053,-79.80326840000001
Mayfield Rd. @ Hwy. 50 Park & Ride,43.8466263,-79.6971207
Erin Mills Pkwy. @ Banfield Rd.,43.567482,-79.7188568
Erin Mills Pkwy. @ McFarren Blvd.,43.567775700000006,-79.7184906
Eglinton Ave. W. @ Summersky Crt.,43.5625381,-79.7030792
Eglinton Ave. W. @ Credit Valley Rd.,43.5619164,-79.7030182
Trafalgar Rd. @ Burnhamthorpe Rd.,43.5017662,-79.73879240000001
Mississauga Rd. @ Royal Bank Dr.,43.6087875,-79.75011440000002
Mississauga Rd. @ Argentia Rd.,43.60138320000001,-79.7402344
Mississauga Rd. @ Dupont Meadow Place,43.6087685,-79.7508469
Streetsville GO Station Parking Lot,43.577453600000005,-79.71305079999999
Trafalgar Rd. @ Burnhamthorpe Rd.,43.5013275,-79.7375031
Main St. N. @ Vodden St. W.,43.6926956,-79.7692566
Regional Rd. 50 @ Cross Country Blvd.,43.88756179999999,-79.7492142
Regional Rd. 50 @ Bolton Heights Dr.,43.8874474,-79.7487717
